Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hajasäteily (W/m2),Kokonaissäteily (W/m2),Ilmakehän pitkäaaltosäteily (W/m2),Maanpinnan pitkäaaltosäteily (W/m2)
2018,10,1,01:00,UTC,-0.5,0,313.2,325.1
2018,10,1,02:00,UTC,-1.2,-0.6,312,322.7
2018,10,1,03:00,UTC,-0.9,-0.5,310.4,319.9
2018,10,1,04:00,UTC,-0.5,0.2,312,321.8
2018,10,1,05:00,UTC,11.4,12.2,312.5,322.6
2018,10,1,06:00,UTC,45.5,46.3,310.8,324.5
2018,10,1,07:00,UTC,72,72.7,312.2,329.7
2018,10,1,08:00,UTC,83.7,84.4,315,332.2
2018,10,1,09:00,UTC,94.4,95.3,317,335.8
2018,10,1,10:00,UTC,111.2,111.9,315.8,340
2018,10,1,11:00,UTC,90.6,91.4,319.7,340.7
2018,10,1,12:00,UTC,120.1,120.9,312.8,345.3
2018,10,1,13:00,UTC,73.5,74.3,322.8,344.1
2018,10,1,14:00,UTC,30.8,31.2,325.4,341.2
2018,10,1,15:00,UTC,10.8,11.4,312.2,336.6
2018,10,1,16:00,UTC,-0.5,0.3,291.7,329.9
2018,10,1,17:00,UTC,-2,-1.1,304.2,324.8
2018,10,1,18:00,UTC,-2.9,-2,248.9,313.4
2018,10,1,19:00,UTC,-2.5,-1.5,248.8,309.1
2018,10,1,20:00,UTC,-1.7,-0.6,251.9,312.3
2018,10,1,21:00,UTC,-1.6,-0.9,264.7,309.3
2018,10,1,22:00,UTC,-2.8,-1.8,250.5,307.6
2018,10,1,23:00,UTC,-2.3,-1.7,229.9,304.7
2018,10,2,00:00,UTC,-2.3,-1.6,227.8,298.6
2018,10,2,01:00,UTC,-2.2,-1.7,224,295.7
2018,10,2,02:00,UTC,-2,-1,236.9,299.5
2018,10,2,03:00,UTC,-2.4,-1.7,224,293.8
2018,10,2,04:00,UTC,-0.7,-0.1,263.9,300
2018,10,2,05:00,UTC,27.6,28.4,260.5,304.3
2018,10,2,06:00,UTC,69.3,70.8,252.1,308.9
2018,10,2,07:00,UTC,71.8,104.9,227.4,310
2018,10,2,08:00,UTC,118.8,200.7,231.7,316.2
2018,10,2,09:00,UTC,95.6,101.1,229.7,316.9
2018,10,2,10:00,UTC,114.5,233.6,230,323.3
2018,10,2,11:00,UTC,107.2,202.8,233.4,325.7
2018,10,2,12:00,UTC,156.2,192.6,248.3,329.3
2018,10,2,13:00,UTC,80,81.1,301.8,329.5
2018,10,2,14:00,UTC,31.8,32.5,301.1,324.1
2018,10,2,15:00,UTC,13.6,14.4,295.3,320
2018,10,2,16:00,UTC,-0.7,0,298.1,316.3
2018,10,2,17:00,UTC,-1.2,-0.3,297.5,315.3
2018,10,2,18:00,UTC,-1.3,-0.5,288.3,313.1
2018,10,2,19:00,UTC,-1.3,-0.6,292.6,312.6
2018,10,2,20:00,UTC,-1.3,-0.5,287.2,310.8
2018,10,2,21:00,UTC,-2.3,-1.2,221.5,303.1
2018,10,2,22:00,UTC,-2.6,-1.9,209,294.7
2018,10,2,23:00,UTC,-2.4,-1.7,221.2,296
2018,10,3,00:00,UTC,-2.2,-1.6,239.8,292.6
2018,10,3,01:00,UTC,-2,-1.3,206.4,288
2018,10,3,02:00,UTC,-2.5,-1.7,205.3,284.5
2018,10,3,03:00,UTC,-1.8,-1.1,206.6,283
2018,10,3,04:00,UTC,-2,-1.4,212.9,284.7
2018,10,3,05:00,UTC,12.5,19.6,205.3,283.6
2018,10,3,06:00,UTC,36.4,104.9,208.4,294.8
2018,10,3,07:00,UTC,85.6,86.2,281.9,312.2
2018,10,3,08:00,UTC,109,110.2,290.3,316.5
2018,10,3,09:00,UTC,155.5,156.5,287.3,320.9
2018,10,3,10:00,UTC,187.5,189.3,279.2,325.3
2018,10,3,11:00,UTC,123.3,254,224.2,330.3
2018,10,3,12:00,UTC,46.8,262.7,221,329.6
2018,10,3,13:00,UTC,46.4,199.3,225.3,324.5
2018,10,3,14:00,UTC,74.3,154.1,261.2,322.1
2018,10,3,15:00,UTC,14.2,15.2,300.5,321.2
2018,10,3,16:00,UTC,-0.9,-0.3,299.1,318.1
2018,10,3,17:00,UTC,-1.8,-1,276.9,314.6
2018,10,3,18:00,UTC,-3.1,-2.1,223.8,300.3
2018,10,3,19:00,UTC,-2.3,-1.5,224.4,296.8
2018,10,3,20:00,UTC,-2.2,-1.6,223.8,299.7
2018,10,3,21:00,UTC,-2.2,-1.6,223.4,298.3
2018,10,3,22:00,UTC,-1.7,-1,223.3,292.8
2018,10,3,23:00,UTC,-2.6,-1.9,221.8,291.3
2018,10,4,00:00,UTC,-2.7,-2,220,290.4
2018,10,4,01:00,UTC,-1.9,-1.2,221.5,291.6
2018,10,4,02:00,UTC,-2.3,-1.6,220.2,290.8
2018,10,4,03:00,UTC,-2.3,-1.7,218.1,287.6
2018,10,4,04:00,UTC,-1.9,-1.3,215.5,287.5
2018,10,4,05:00,UTC,9.9,16.3,213.7,283.3
2018,10,4,06:00,UTC,28.4,95.2,215.6,295.1
2018,10,4,07:00,UTC,36.1,174.3,218.5,306.4
2018,10,4,08:00,UTC,39.5,245.7,220.9,321.2
2018,10,4,09:00,UTC,41.8,289.7,223.7,332.3
2018,10,4,10:00,UTC,41.9,306.2,225.3,337.4
2018,10,4,11:00,UTC,40.6,292.2,227.1,340.1
2018,10,4,12:00,UTC,37.9,249.5,229.2,335.4
2018,10,4,13:00,UTC,32.9,181.9,229.6,328.4
2018,10,4,14:00,UTC,23.6,99.6,228.6,319.4
2018,10,4,15:00,UTC,9.6,23.3,226,308.6
2018,10,4,16:00,UTC,-2.2,-1.2,222.1,301.1
2018,10,4,17:00,UTC,-2.9,-2.2,220.1,291.8
2018,10,4,18:00,UTC,-2.3,-1.6,220,288.9
2018,10,4,19:00,UTC,-3.3,-2.8,218.7,286.3
2018,10,4,20:00,UTC,-2,-1.2,218.4,285.9
2018,10,4,21:00,UTC,-2.1,-1.4,216,285.4
2018,10,4,22:00,UTC,-2.4,-1.6,216.1,286.2
2018,10,4,23:00,UTC,-2.4,-1.8,216.4,284.2
2018,10,5,00:00,UTC,-2.4,-1.9,224.7,288.3
2018,10,5,01:00,UTC,-1.4,-0.8,258.7,297.5
2018,10,5,02:00,UTC,-1,-0.6,278,301.6
2018,10,5,03:00,UTC,-0.8,-0.4,287,304.2
2018,10,5,04:00,UTC,-1.5,-1.2,262.4,305.3
2018,10,5,05:00,UTC,4.3,4.6,298.6,311.4
2018,10,5,06:00,UTC,39.8,40.3,300.3,314.8
2018,10,5,07:00,UTC,29.2,29.8,304.3,316
2018,10,5,08:00,UTC,45.5,46.3,307.5,316.6
2018,10,5,09:00,UTC,43.6,45.5,308.8,315.8
2018,10,5,10:00,UTC,35.4,37.7,310.5,315.2
2018,10,5,11:00,UTC,46,47.2,311.1,315.2
2018,10,5,12:00,UTC,33.7,35,312.5,315.6
2018,10,5,13:00,UTC,36.2,37.5,312.6,315.5
2018,10,5,14:00,UTC,40.4,41.7,312,315.5
2018,10,5,15:00,UTC,4.4,4.8,312.1,314.5
2018,10,5,16:00,UTC,-1.2,-0.6,310.5,313.3
2018,10,5,17:00,UTC,-0.5,0.3,308.9,313.3
2018,10,5,18:00,UTC,-1,-0.2,299.9,308.1
2018,10,5,19:00,UTC,-1,-0.2,311.1,314.6
2018,10,5,20:00,UTC,-1,-0.1,308.1,314.6
2018,10,5,21:00,UTC,-0.8,0.2,303,312.5
2018,10,5,22:00,UTC,-0.7,0.2,308,313.2
2018,10,5,23:00,UTC,-0.5,0.5,306.2,311.4
2018,10,6,00:00,UTC,0,0.6,306.7,311.1
2018,10,6,01:00,UTC,-1,0.1,302.7,308.6
2018,10,6,02:00,UTC,-1.6,-1,278,302.4
2018,10,6,03:00,UTC,-1.2,-0.4,299.4,304.9
2018,10,6,04:00,UTC,-0.6,-0.1,300.8,305.6
2018,10,6,05:00,UTC,7.1,7.6,301.4,307.3
2018,10,6,06:00,UTC,30.8,31.5,303.1,308.2
2018,10,6,07:00,UTC,93,93.6,303.9,311
2018,10,6,08:00,UTC,113,114.4,303.3,312.7
2018,10,6,09:00,UTC,117.4,118.5,300.6,312.1
2018,10,6,10:00,UTC,115.4,116.5,302.6,312.6
2018,10,6,11:00,UTC,129.2,130.2,299.2,313
2018,10,6,12:00,UTC,83.4,84.3,304.3,312.9
2018,10,6,13:00,UTC,59.6,60.2,301.7,310.7
2018,10,6,14:00,UTC,38.3,38.8,300.6,310.2
2018,10,6,15:00,UTC,5.7,6.1,300.8,308.7
2018,10,6,16:00,UTC,-0.8,-0.2,298.1,306.5
2018,10,6,17:00,UTC,-0.6,0.1,301.9,308.3
2018,10,6,18:00,UTC,-1.4,-0.9,283.1,299.8
2018,10,6,19:00,UTC,-1.2,-0.5,285.4,302.2
2018,10,6,20:00,UTC,-1.5,-0.8,281.9,302.2
2018,10,6,21:00,UTC,-1.9,-1.3,252.9,285
2018,10,6,22:00,UTC,-2.2,-1.4,224.4,276.3
2018,10,6,23:00,UTC,-2.6,-1.9,215.8,261.2
2018,10,7,00:00,UTC,-2.6,-1.7,212.4,260.9
2018,10,7,01:00,UTC,-2.5,-1.8,212.1,254.9
2018,10,7,02:00,UTC,-2.1,-1.5,211.6,249.3
2018,10,7,03:00,UTC,-2.3,-1.5,209.9,247
2018,10,7,04:00,UTC,-1.9,-1.2,208.6,243.4
2018,10,7,05:00,UTC,7.5,12.8,206.7,243.5
2018,10,7,06:00,UTC,24.7,82.4,206.8,245.7
2018,10,7,07:00,UTC,36.5,163.4,208.2,251.8
2018,10,7,08:00,UTC,43.6,232.4,210.6,272.6
2018,10,7,09:00,UTC,47.4,275.4,214,282.4
2018,10,7,10:00,UTC,47.8,290.7,217.9,299.4
2018,10,7,11:00,UTC,45.5,273.6,220.4,301.4
2018,10,7,12:00,UTC,41.3,228.9,221.8,301
2018,10,7,13:00,UTC,34.5,162.4,223.4,292.5
2018,10,7,14:00,UTC,23.8,81.5,224.5,286.4
2018,10,7,15:00,UTC,6.8,11.9,224.1,279.9
2018,10,7,16:00,UTC,-2.4,-1.7,223.1,269.1
2018,10,7,17:00,UTC,-2.2,-1.3,223.2,265.5
2018,10,7,18:00,UTC,-1.7,-1,223.2,259.1
2018,10,7,19:00,UTC,-2.5,-2,222.3,255.3
2018,10,7,20:00,UTC,-2.1,-1.4,220.9,257
2018,10,7,21:00,UTC,-3.4,-2.5,218.4,252.2
2018,10,7,22:00,UTC,-2.2,-1.1,216.6,250.6
2018,10,7,23:00,UTC,-2.3,-2.1,215.7,250.5
2018,10,8,00:00,UTC,-2.6,-1.6,212.3,247.3
2018,10,8,01:00,UTC,-2.5,-1.8,213.9,248.8
2018,10,8,02:00,UTC,-1.4,-1.1,214.7,249.5
2018,10,8,03:00,UTC,-1.8,-1.4,211.8,248.9
2018,10,8,04:00,UTC,-1.8,-1.2,210.7,254.9
2018,10,8,05:00,UTC,8.8,12.6,211.1,258.1
2018,10,8,06:00,UTC,39.1,44.1,215.6,277.6
2018,10,8,07:00,UTC,61.1,157.1,218.1,287.1
2018,10,8,08:00,UTC,41,225.2,217.2,298.6
2018,10,8,09:00,UTC,,,,
2018,10,8,10:00,UTC,152,237,241.7,310.2
2018,10,8,11:00,UTC,207.2,208.5,290.9,317.8
2018,10,8,12:00,UTC,85.7,91.6,276.2,317.6
2018,10,8,13:00,UTC,54.7,55.6,310.9,318.1
2018,10,8,14:00,UTC,24,24.7,310.3,318
2018,10,8,15:00,UTC,0.4,1.3,317.7,317.3
2018,10,8,16:00,UTC,-2.4,-2,318.2,317.3
2018,10,8,17:00,UTC,-1.6,-1,320.9,317.5
2018,10,8,18:00,UTC,-1.1,-0.6,319.6,317.3
2018,10,8,19:00,UTC,-1.5,-0.6,319.9,317.2
2018,10,8,20:00,UTC,-1.5,-0.8,287,317.1
2018,10,8,21:00,UTC,-1.4,-0.7,297.5,317.4
2018,10,8,22:00,UTC,-1.2,-0.3,314.1,317.9
2018,10,8,23:00,UTC,-1,-0.4,271.6,317.4
2018,10,9,00:00,UTC,-1.7,-1.1,250.7,313.5
2018,10,9,01:00,UTC,-1.8,-1.3,257.1,313.3
2018,10,9,02:00,UTC,-1.8,-1.2,237.8,312.3
2018,10,9,03:00,UTC,-1.8,-1.5,266.4,310.8
2018,10,9,04:00,UTC,-1.6,-1.1,247.1,308
2018,10,9,05:00,UTC,5,5.6,256.8,310.2
2018,10,9,06:00,UTC,38.8,39.2,253.7,311
2018,10,9,07:00,UTC,71.3,167.9,244.5,312.8
2018,10,9,08:00,UTC,88.5,159.3,250.5,320.6
2018,10,9,09:00,UTC,139.7,164.4,285.7,321.6
2018,10,9,10:00,UTC,61.4,277.6,245.5,325.2
2018,10,9,11:00,UTC,56.1,247.9,247.9,328.1
2018,10,9,12:00,UTC,81.4,251.9,256.6,330.4
2018,10,9,13:00,UTC,72.8,171.1,259.7,330
2018,10,9,14:00,UTC,47.9,84.1,273.2,327.7
2018,10,9,15:00,UTC,3.6,4.6,263.3,324.7
2018,10,9,16:00,UTC,-1.9,-1.4,303.4,325.9
2018,10,9,17:00,UTC,-1.4,-0.9,305.8,327.1
2018,10,9,18:00,UTC,-2.2,-1.3,256.2,323.2
2018,10,9,19:00,UTC,-2.4,-1.9,249.5,321.3
2018,10,9,20:00,UTC,-2.1,-1.4,255.9,320.7
2018,10,9,21:00,UTC,-3,-2.4,248.1,317.9
2018,10,9,22:00,UTC,-3,-2.2,240.4,312
2018,10,9,23:00,UTC,-2.7,-1.9,241,311.6
2018,10,10,00:00,UTC,-2.2,-1.5,237.1,306
2018,10,10,01:00,UTC,-2,-1.4,236.4,308.4
2018,10,10,02:00,UTC,-2.3,-1.5,239.7,312.7
2018,10,10,03:00,UTC,-1.3,-1,289.6,316.1
2018,10,10,04:00,UTC,-2.4,-1.8,234.9,309.2
2018,10,10,05:00,UTC,5.5,6.1,244.3,311.8
2018,10,10,06:00,UTC,19.7,62,236.6,314
2018,10,10,07:00,UTC,29.9,137.5,237.7,319.1
2018,10,10,08:00,UTC,35.2,202.1,240.3,328.3
2018,10,10,09:00,UTC,37.8,244.7,241.1,335.9
2018,10,10,10:00,UTC,38.7,259.6,243.6,341.1
2018,10,10,11:00,UTC,37.5,244.4,244.1,343.1
2018,10,10,12:00,UTC,36,203.9,244.6,339.4
2018,10,10,13:00,UTC,29,138.5,245.2,333.2
2018,10,10,14:00,UTC,21.7,65.3,246,323.7
2018,10,10,15:00,UTC,1.4,2.4,243.1,312.2
2018,10,10,16:00,UTC,-2.8,-1.9,243.9,304
2018,10,10,17:00,UTC,-1.9,-1.5,241.8,300.3
2018,10,10,18:00,UTC,-1.2,-0.6,275.7,303.9
2018,10,10,19:00,UTC,-0.9,-0.8,286.6,308.5
2018,10,10,20:00,UTC,-2.7,-2,235.6,295.8
2018,10,10,21:00,UTC,-2.5,-2,230.9,297.6
2018,10,10,22:00,UTC,-2.3,-1.6,229.6,292.1
2018,10,10,23:00,UTC,-2.4,-1.8,231.9,290.6
2018,10,11,00:00,UTC,-2.6,-1.4,225.3,290.6
2018,10,11,01:00,UTC,-2.2,-1.6,225.2,287
2018,10,11,02:00,UTC,-2.7,-2,229.7,288.2
2018,10,11,03:00,UTC,-2.3,-1.8,234.3,288.4
2018,10,11,04:00,UTC,-1.7,-0.8,230.8,286.1
2018,10,11,05:00,UTC,5.9,6.3,262,292.1
2018,10,11,06:00,UTC,29.7,30.1,274.6,302.7
2018,10,11,07:00,UTC,86.3,87.1,280.7,312
2018,10,11,08:00,UTC,41.5,195.8,238,317.4
2018,10,11,09:00,UTC,90.4,141.5,252,326.8
2018,10,11,10:00,UTC,129.1,130,290,325.4
2018,10,11,11:00,UTC,94.1,289,261.1,335.1
2018,10,11,12:00,UTC,113.8,117.5,300.9,333
2018,10,11,13:00,UTC,88.8,150,293.5,333.2
2018,10,11,14:00,UTC,18.6,22.5,307.9,322.4
2018,10,11,15:00,UTC,2.2,2.9,299.4,319.8
2018,10,11,16:00,UTC,-1.6,-0.9,300.2,315.7
2018,10,11,17:00,UTC,-1.6,-0.9,296.8,315.2
2018,10,11,18:00,UTC,-1,-0.4,308.9,317.3
2018,10,11,19:00,UTC,-1.2,-0.6,319.7,318.6
2018,10,11,20:00,UTC,-0.4,0.2,324.2,323.5
2018,10,11,21:00,UTC,-1.3,-0.7,326,328.5
2018,10,11,22:00,UTC,-0.7,-0.1,333.5,329.2
2018,10,11,23:00,UTC,-1,-0.5,335.4,331.4
2018,10,12,00:00,UTC,-1.1,-0.1,335.8,328.4
2018,10,12,01:00,UTC,-1.1,-0.5,333.6,327.4
2018,10,12,02:00,UTC,-1.2,-0.6,334.9,327.1
2018,10,12,03:00,UTC,-1,-0.3,332.6,327.9
2018,10,12,04:00,UTC,-1,-0.1,334.6,327.8
2018,10,12,05:00,UTC,0.5,1.2,334.8,327.8
2018,10,12,06:00,UTC,12.3,13.3,334.9,331.1
2018,10,12,07:00,UTC,18.9,19.6,333.9,334.5
2018,10,12,08:00,UTC,38.1,38.6,335.5,338.9
2018,10,12,09:00,UTC,49.5,50.3,337.3,342.4
2018,10,12,10:00,UTC,54.1,54.9,339.2,345.1
2018,10,12,11:00,UTC,53.7,54.5,340.7,347.4
2018,10,12,12:00,UTC,38.7,39.6,341.4,346.3
2018,10,12,13:00,UTC,18.8,19.4,340.2,343.1
2018,10,12,14:00,UTC,24.9,25.5,341.6,343.9
2018,10,12,15:00,UTC,3.6,4,340.5,341.9
2018,10,12,16:00,UTC,-2,-1.6,341.9,341.4
2018,10,12,17:00,UTC,-1.2,-0.3,342.7,341.8
2018,10,12,18:00,UTC,-0.9,-0.4,340.6,344.8
2018,10,12,19:00,UTC,-2.4,-1.9,343.9,345
2018,10,12,20:00,UTC,-1.9,-1.3,345.8,345.6
2018,10,12,21:00,UTC,-1.8,-1.2,344.8,345.7
2018,10,12,22:00,UTC,-1.7,-1.2,344.5,345.4
2018,10,12,23:00,UTC,-1.5,-0.8,346.4,345.1
2018,10,13,00:00,UTC,-1,-0.2,345.9,344.8
2018,10,13,01:00,UTC,-1.7,-1.2,344,344.7
2018,10,13,02:00,UTC,-1.3,-0.6,344.5,344.7
2018,10,13,03:00,UTC,-1.1,-0.4,344.8,344.4
2018,10,13,04:00,UTC,-0.8,-0.3,345.3,344.5
2018,10,13,05:00,UTC,0.6,1.2,345.7,345.4
2018,10,13,06:00,UTC,3.5,4,346.9,347
2018,10,13,07:00,UTC,12.9,13.6,349.4,350.9
2018,10,13,08:00,UTC,25.2,25.8,348.7,352
2018,10,13,09:00,UTC,13.4,13.7,351.4,352.7
2018,10,13,10:00,UTC,13.7,14.2,354.8,356.1
2018,10,13,11:00,UTC,11.3,11.9,356.4,357.5
2018,10,13,12:00,UTC,9.6,10.4,356.5,357.7
2018,10,13,13:00,UTC,6.4,7.1,358.2,358.3
2018,10,13,14:00,UTC,0.6,1.4,360,357.6
2018,10,13,15:00,UTC,-2.5,-1.8,361,358.2
2018,10,13,16:00,UTC,-1.4,-0.2,359.9,357.7
2018,10,13,17:00,UTC,-1.7,-0.7,356.1,356.2
2018,10,13,18:00,UTC,-1.3,-0.8,355.8,355.3
2018,10,13,19:00,UTC,-1.1,-0.5,356.4,355.2
2018,10,13,20:00,UTC,-0.4,0.4,355.4,355
2018,10,13,21:00,UTC,-1.2,-0.8,356.3,355.5
2018,10,13,22:00,UTC,-0.6,0.1,357.4,356.3
2018,10,13,23:00,UTC,-0.8,-0.2,357.7,356.2
2018,10,14,00:00,UTC,-0.7,-0.3,358.8,357.3
2018,10,14,01:00,UTC,-0.9,-0.2,359.2,358.5
2018,10,14,02:00,UTC,-1,-0.4,359.7,358.5
2018,10,14,03:00,UTC,-1.2,-0.7,359.1,358.5
2018,10,14,04:00,UTC,-1.5,-1,358.1,358.6
2018,10,14,05:00,UTC,-0.4,0.1,359.3,359.2
2018,10,14,06:00,UTC,8.9,9.3,361,360.9
2018,10,14,07:00,UTC,11.3,11.7,362.5,362.3
2018,10,14,08:00,UTC,17.7,18,364.6,365
2018,10,14,09:00,UTC,46.5,46.8,366.1,368.6
2018,10,14,10:00,UTC,78.4,78.8,368.4,373.2
2018,10,14,11:00,UTC,68.5,69.1,370.9,376.4
2018,10,14,12:00,UTC,64.3,65.1,370.8,375.8
2018,10,14,13:00,UTC,40.3,40.8,370.6,373.4
2018,10,14,14:00,UTC,4,4.6,371.9,373.3
2018,10,14,15:00,UTC,-0.5,0.2,371.1,371.8
2018,10,14,16:00,UTC,-1,-0.5,367.5,369.9
2018,10,14,17:00,UTC,-0.8,-0.4,364.4,370
2018,10,14,18:00,UTC,-1,-0.5,368.9,370.2
2018,10,14,19:00,UTC,-1.2,-0.9,368,370.8
2018,10,14,20:00,UTC,-1.6,-1.2,359.7,369.6
2018,10,14,21:00,UTC,-0.6,0.1,361.4,367.9
2018,10,14,22:00,UTC,-1.4,-0.8,340.7,364.1
2018,10,14,23:00,UTC,-1.8,-1.1,315.7,359.6
2018,10,15,00:00,UTC,-1.7,-1,306.2,355.3
2018,10,15,01:00,UTC,-1.7,-1.3,314.1,355.6
2018,10,15,02:00,UTC,-1.6,-1.3,316.4,355.1
2018,10,15,03:00,UTC,-1.4,-0.9,329.4,356.3
2018,10,15,04:00,UTC,-1.4,-1,343.1,358.4
2018,10,15,05:00,UTC,1.5,2,334.5,359
2018,10,15,06:00,UTC,19.6,20,349.2,360.5
2018,10,15,07:00,UTC,8.8,9.1,356.3,362.1
2018,10,15,08:00,UTC,8.1,8.8,356.8,359.9
2018,10,15,09:00,UTC,73.4,74.2,349.2,364.3
2018,10,15,10:00,UTC,78.3,78.9,301.8,361.5
2018,10,15,11:00,UTC,123.2,146.6,309,359.1
2018,10,15,12:00,UTC,56.7,177.2,277.2,356.2
2018,10,15,13:00,UTC,43.5,105.1,268.5,347
2018,10,15,14:00,UTC,13.3,27.6,257.8,332.8
2018,10,15,15:00,UTC,-1.5,-0.5,254.4,322.8
2018,10,15,16:00,UTC,-2.4,-1.6,252.6,315.9
2018,10,15,17:00,UTC,-2.3,-1.7,248,310.6
2018,10,15,18:00,UTC,-2.4,-1,269,309.2
2018,10,15,19:00,UTC,-1,-0.6,293,315.1
2018,10,15,20:00,UTC,-1.1,-1,293.2,316.3
2018,10,15,21:00,UTC,-1.4,-0.5,292.7,314.8
2018,10,15,22:00,UTC,-1.4,-0.3,291.8,315.2
2018,10,15,23:00,UTC,-1.7,-0.9,295.7,315.9
2018,10,16,00:00,UTC,-1.7,-1,296.4,316.4
2018,10,16,01:00,UTC,-1,-0.1,289.8,315.4
2018,10,16,02:00,UTC,-1.3,-1,264.2,310.4
2018,10,16,03:00,UTC,-1.8,-0.9,260,307.2
2018,10,16,04:00,UTC,-1.2,-0.5,254.4,309
2018,10,16,05:00,UTC,-0.7,0,252,304.7
2018,10,16,06:00,UTC,16.8,17.5,272.4,308.8
2018,10,16,07:00,UTC,46,98.9,237.5,307.2
2018,10,16,08:00,UTC,33.3,164.4,235.6,318.1
2018,10,16,09:00,UTC,35.7,203.9,240.6,329.5
2018,10,16,10:00,UTC,36.2,216.4,247.2,344.2
2018,10,16,11:00,UTC,34.7,201.4,248.5,346.4
2018,10,16,12:00,UTC,30.8,160.5,249.9,341.1
2018,10,16,13:00,UTC,24.7,56.7,249.4,332
2018,10,16,14:00,UTC,10.2,30.2,246.1,324.1
2018,10,16,15:00,UTC,-2.1,-1.3,246.2,321.3
2018,10,16,16:00,UTC,-2.4,-1.7,248.3,316.7
2018,10,16,17:00,UTC,-2,-1.4,243.2,317.3
2018,10,16,18:00,UTC,-2.8,-2.1,242.4,312.7
2018,10,16,19:00,UTC,-2.5,-1.9,241.7,304.4
2018,10,16,20:00,UTC,-2.4,-1.7,238.9,303
2018,10,16,21:00,UTC,-2.5,-1.7,237.6,298.8
2018,10,16,22:00,UTC,-2.1,-1.3,237.3,298.1
2018,10,16,23:00,UTC,-2.6,-2,235.8,297.7
2018,10,17,00:00,UTC,-1.9,-1.3,235.6,294.7
2018,10,17,01:00,UTC,-1.7,-1,260.8,301.6
2018,10,17,02:00,UTC,-0.7,-0.5,282.4,309.3
2018,10,17,03:00,UTC,-0.9,-0.5,298.2,312.6
2018,10,17,04:00,UTC,-1,-0.5,297.4,313.8
2018,10,17,05:00,UTC,0.2,0.5,288.4,313.1
2018,10,17,06:00,UTC,11.9,12.4,300.9,315.8
2018,10,17,07:00,UTC,31.3,32.1,305.1,317.9
2018,10,17,08:00,UTC,28,28.6,315.4,320.6
2018,10,17,09:00,UTC,39.7,40.2,317.4,325.2
2018,10,17,10:00,UTC,70.9,71.6,328,332.5
2018,10,17,11:00,UTC,32.5,33.2,328.7,333.8
2018,10,17,12:00,UTC,16,16.7,326.4,333.7
2018,10,17,13:00,UTC,16.7,17.5,322.4,333.4
2018,10,17,14:00,UTC,4.8,5.5,328.1,333
2018,10,17,15:00,UTC,-1,-0.5,329.7,333.6
2018,10,17,16:00,UTC,-1.4,-0.8,328.7,333.2
2018,10,17,17:00,UTC,-0.9,-0.4,330.7,333.7
2018,10,17,18:00,UTC,-0.9,-0.3,333.8,333.8
2018,10,17,19:00,UTC,-1.1,-0.6,333.5,334.5
2018,10,17,20:00,UTC,-0.4,0.2,334.1,335
2018,10,17,21:00,UTC,-0.8,-0.2,333.5,335.7
2018,10,17,22:00,UTC,-0.4,0.3,334.8,335.7
2018,10,17,23:00,UTC,-0.3,0.5,333.9,335.6
2018,10,18,00:00,UTC,-0.6,-0.1,332.6,336.1
2018,10,18,01:00,UTC,-0.6,-0.1,331.3,335.2
2018,10,18,02:00,UTC,-1,-0.5,329.5,334.3
2018,10,18,03:00,UTC,-0.8,-0.4,330.4,333.8
2018,10,18,04:00,UTC,-0.8,-0.3,328.3,333.1
2018,10,18,05:00,UTC,-0.3,0.4,327.2,332.4
2018,10,18,06:00,UTC,9,9.6,327.5,333.1
2018,10,18,07:00,UTC,14.2,14.7,318.7,333.7
2018,10,18,08:00,UTC,53,53.5,317.8,336.4
2018,10,18,09:00,UTC,40.5,41,323.2,335.8
2018,10,18,10:00,UTC,83.1,83.6,306.7,338.6
2018,10,18,11:00,UTC,110,110.7,309.6,341.7
2018,10,18,12:00,UTC,61.8,84.9,248.4,332.5
2018,10,18,13:00,UTC,59.8,60.5,284.8,335.4
2018,10,18,14:00,UTC,10.6,23,243,322
2018,10,18,15:00,UTC,-2,-1.2,241.7,312.8
2018,10,18,16:00,UTC,-3.4,-2.6,240.2,307.2
2018,10,18,17:00,UTC,-2.7,-2.3,239.3,306.5
2018,10,18,18:00,UTC,-2.6,-1.9,236.8,304.8
2018,10,18,19:00,UTC,-2.5,-1.9,236.2,301.7
2018,10,18,20:00,UTC,-1.9,-1.3,257,301.7
2018,10,18,21:00,UTC,-1,-0.5,285.1,309.6
2018,10,18,22:00,UTC,-1,-0.2,318.5,314.4
2018,10,18,23:00,UTC,-1,-0.7,310.6,316.6
2018,10,19,00:00,UTC,-0.7,-0.6,305.3,314.2
2018,10,19,01:00,UTC,-1.9,-1.2,320.5,318.6
2018,10,19,02:00,UTC,-1.2,-0.7,314,320.1
2018,10,19,03:00,UTC,-2.9,-2.2,262.7,316.5
2018,10,19,04:00,UTC,-1.7,-1,277.7,318.9
2018,10,19,05:00,UTC,-1.1,-0.5,245.3,314
2018,10,19,06:00,UTC,16.5,17.2,287.7,315.6
2018,10,19,07:00,UTC,42.8,43.5,291.2,317.9
2018,10,19,08:00,UTC,62.4,63.1,293,324.1
2018,10,19,09:00,UTC,76.9,77.6,315.4,331.5
2018,10,19,10:00,UTC,86.9,87.7,310.6,332.2
2018,10,19,11:00,UTC,106.1,106.9,313.8,336.4
2018,10,19,12:00,UTC,37.9,140.9,236.7,326
